gene_id,Satrom-mRNA-0hT_CAGATC_L002_001
Mir3098,4
Mir3099,0
Mir30a,0
Mir30b,0
Mir30c-1,3
Mir30c-2,0
Mir30d,0
Mir30e,0
Mir30f,0
Mir31,0
Mir3100,0
Mir3101,17
Mir3102,0
Mir3103,0
Mir3104,0
Mir3105,0
Mir3106,0
Mir3107,0
Mir3108,0
Mir3109,0
Mir3110,0
Mir3112,0
Mir3113,0
Mir3154,0
Mir32,0
Mir320,0
Mir322,0
Mir323,0
Mir324,0
Mir325,0
Mir326,0
Mir327,0
Mir328,0
Mir329,0
Mir33,7
Mir330,2
Mir331,0
Mir335,0
Mir337,0
Mir338,0
Mir339,0
Mir340,0
Mir341,0
Mir342,0
Mir343,7
Mir344,0
Mir344-2,0
Mir344b,0
Mir344c,0
Mir344d-1,0
Mir344d-2,0
Mir344d-3,0
Mir344e,0
Mir344f,0
Mir344g,0
Mir344h-1,0
Mir344h-2,0
Mir344i,0
Mir345,3
Mir346,0
Mir3470a,0
Mir3470b,0
Mir3471-1,0
Mir3471-2,0
Mir3472,0
Mir3473a,5
Mir3473b,0
Mir3473c,2
Mir3473d,0
Mir3473e,0
Mir3473f,2
Mir3473g,0
Mir3474,0
Mir3475,0
Mir34a,0
Mir34b,0
Mir34c,0
Mir350,0
Mir351,0
Mir3544,0
Mir3547,0
Mir3552,0
Mir3569,0
Mir3572,0
Mir361,0
Mir3618,0
Mir362,0
Mir3620,0
Mir363,0
Mir365-1,0
Mir365-2,0
Mir367,0
Mir369,0
Mir370,0
Mir374b,0
Mir374c,0
Mir375,0
Mir376a,0
Mir376b,0
Mir376c,0
Mir377,0
Mir378a,0
Mir378b,9
Mir378c,0
Mir378d,0
Mir379,0
Mir380,0
Mir381,0
Mir382,0
Mir383,0
Mir384,0
Mir3960,3
Mir3961,0
Mir3962,0
Mir3963,0
Mir3964,0
Mir3965,0
Mir3966,0
Mir3967,0
Mir3968,0
Mir3969,0
Mir3970,0
Mir3971,0
Mir409,0
Mir410,0
Mir411,0
Mir412,0
Mir421,4
Mir423,7
Mir425,0
Mir429,0
Mir431,0
Mir432,0
Mir433,0
Mir434,0
Mir448,0
Mir449a,0
Mir449b,0
Mir449c,0
Mir450-1,0
Mir450-2,0
Mir450b,0
Mir451a,0
Mir451b,0
Mir452,0
Mir453,0
Mir455,0
Mir463,0
Mir465,0
Mir465b-1,0
Mir465b-2,0
Mir465c-1,0
Mir465c-2,0
Mir465d,0
Mir466,0
Mir466b-1,0
Mir466b-2,0
Mir466b-3,0
Mir466b-4,0
Mir466b-5,0
Mir466b-6,0
Mir466b-7,0
Mir466b-8,0
Mir466c-1,0
Mir466c-2,0
Mir466c-3,0
Mir466d,0
Mir466e,0
Mir466f-1,0
Mir466f-2,0
Mir466f-3,0
Mir466f-4,0
Mir466g,0
Mir466h,0
Mir466i,6
Mir466j,0
Mir466k,0
Mir466l,0
Mir466m,0
Mir466n,0
Mir466o,0
Mir466p,0
Mir466q,0
Mir467a-1,0
Mir467a-10,0
Mir467a-2,0
Mir467a-3,0
Mir467a-4,0
Mir467a-5,0
Mir467a-6,0
Mir467a-7,0
Mir467a-8,0
Mir467a-9,0
Mir467b,0
Mir467c,0
Mir467d,0
Mir467e,0
Mir467f,0
Mir467g,0
Mir467h,0
Mir468,0
Mir470,0
Mir471,0
Mir483,0
Mir484,0
Mir485,0
Mir486,0
Mir487b,0
Mir488,0
Mir489,0
Mir490,0
Mir491,0
Mir493,0
Mir494,0
Mir495,0
Mir496a,0
Mir496b,0
Mir497,0
Mir497b,0
Mir499,0
Mir500,0
Mir501,0
Mir503,0
Mir504,0
Mir5046,0
Mir505,0
Mir509,0
Mir5098,1
Mir5099,0
Mir5100,0
Mir5101,0
Mir5103,0
Mir5104,0
Mir5106,0
Mir5107,176
Mir5108,0
Mir511,0
Mir5110,0
Mir5112,0
Mir5113,0
Mir5114,0
Mir5116,0
Mir5118,2
Mir5119,9
Mir5120,0
Mir5121,0
Mir5122,0
Mir5123,0
Mir5124a,0
Mir5124b,0
Mir5125,0
Mir5126,0
Mir5127,0
Mir5128,0
Mir5129,0
Mir5130,0
Mir5131,0
Mir5132,0
Mir5133,0
Mir5134,0
Mir5135,0
Mir5136,0
Mir532,0
Mir539,0
Mir540,0
Mir541,0
Mir542,0
Mir543,0
Mir544,0
Mir546,0
Mir547,0
Mir551b,0
Mir5615-1,0
Mir5615-2,0
Mir5616,0
Mir5617,0
Mir5618,0
Mir5619,0
Mir5620,0
Mir5621,0
Mir5622,0
Mir5623,0
Mir5624,0
Mir5625,0
Mir5626,0
Mir5627,0
Mir568,69
Mir5709,0
Mir5710,0
Mir574,0
Mir582,0
Mir592,0
Mir598,0
Mir599,0
Mir615,0
Mir6236,2132
Mir6237,0
Mir6238,0
Mir6239,0
Mir6240,0
Mir6241,0
Mir6244,0
Mir6335,0
Mir6336,0
Mir6337,0
Mir6338,0
Mir6339,0
Mir6340,0
Mir6341,0
Mir6342,0
Mir6343,0
Mir6344,0
Mir6345,0
Mir6346,0
Mir6347,0
Mir6348,0
Mir6349,0
Mir6350,0
Mir6351,0
Mir6352,0
Mir6353,0
Mir6354,0
Mir6355,0
Mir6356,0
Mir6357,0
Mir6358,0
Mir6359,0
Mir6360,0
Mir6361,0
Mir6362,1
Mir6363,0
Mir6364,0
Mir6365,0
Mir6366,0
Mir6367,0
Mir6368,0
Mir6369,0
Mir6370,0
Mir6371,0
Mir6372,0
Mir6373,0
Mir6374,0
Mir6375,0
Mir6376,0
Mir6377,1
Mir6378,0
Mir6379,0
Mir6380,0
Mir6381,0
Mir6382,0
Mir6383,0
Mir6384,0
Mir6385,4
Mir6386,6
Mir6387,1
Mir6388,0
Mir6389,0
Mir6390,0
Mir6391,0
Mir6392,0
Mir6393,0
Mir6394,0
Mir6395,2
Mir6396,0
Mir6397,0
Mir6398,0
Mir6399,2
Mir6400,0
Mir6401,0
Mir6402,0
Mir6403,0
Mir6404,0
Mir6405,0
Mir6406,0
Mir6407,0
Mir6408,0
Mir6409,0
Mir6410,0
Mir6411,0
Mir6412,0
Mir6413,0
Mir6414,0
Mir6415,0
Mir6416,0
Mir6417,0
Mir6418,0
Mir6419,0
Mir6420,0
Mir6481,4
Mir6516,35
Mir652,3
Mir653,0
Mir6537,0
Mir6538,0
Mir6539,0
Mir654,0
Mir6540,0
Mir6541,0
Mir6546,0
Mir664,0
Mir665,0
Mir666,0
Mir667,0
Mir668,0
Mir669a-1,0
Mir669a-10,0
Mir669a-11,0
Mir669a-12,0
Mir669a-2,0
Mir669a-3,0
Mir669a-4,0
Mir669a-5,0
Mir669a-6,0
Mir669a-7,0
Mir669a-8,0
Mir669a-9,0
Mir669b,0
Mir669c,0
Mir669d,0
Mir669d-2,0
Mir669e,0
Mir669f,0
Mir669g,0
Mir669h,0
Mir669i,0
Mir669j,0
Mir669k,0
Mir669l,0
Mir669m-1,0
Mir669m-2,0
Mir669n,0
Mir669o,0
Mir669p-1,0
Mir669p-2,0
Mir670,0
Mir671,0
Mir6715,0
Mir672,0
Mir673,0
Mir674,0
Mir675,0
Mir676,0
Mir6769b,0
Mir677,35
Mir678,0
Mir679,0
Mir680-1,0
Mir680-2,0
Mir680-3,0
Mir681,0
Mir682,44
Mir683-1,0
Mir683-2,0
Mir684-1,2
Mir684-2,1
Mir686,0
Mir687,0
Mir688,0
Mir6896,0
Mir6897,0
Mir6898,0
Mir6899,0
Mir690,0
Mir6900,1
Mir6901,0
Mir6902,0
Mir6903,0
Mir6904,5
Mir6905,0
Mir6906,0
Mir6907,1
Mir6908,0
Mir6909,0
Mir691,0
Mir6910,0
Mir6911,5
Mir6912,1
Mir6913,1
Mir6914,0
Mir6915,1
Mir6916,0
Mir6917,0
Mir6918,0
Mir6919,0
Mir692-1,6
Mir692-2,0
Mir692-3,0
Mir6920,0
Mir6921,0
Mir6922,0
Mir6923,0
Mir6924,1
Mir6925,0
Mir6926,0
Mir6927,0
Mir6928,1
Mir6929,0
Mir693,0
Mir6930,0
Mir6931,0
Mir6932,0
Mir6933,0
Mir6934,0
Mir6935,7
Mir6936,0
Mir6937,1
Mir6938,0
Mir6939,1
Mir694,0
Mir6940,0
Mir6941,1
Mir6942,3
Mir6943,0
Mir6944,0
Mir6945,2
Mir6946,1
Mir6947,0
Mir6948,5
Mir6949,0
Mir695,2
Mir6950,0
Mir6951,4
Mir6952,0
Mir6953,0
Mir6954,0
Mir6955,0
Mir6956,0
Mir6957,0
Mir6958,0
Mir6959,0
Mir6960,2
Mir6961,0
Mir6962,0
Mir6963,0
Mir6964,0
Mir6965,0
Mir6966,0
Mir6967-1,0
Mir6967-2,0
Mir6968,0
Mir6969,0
Mir697,10
Mir6970,0
Mir6971,0
Mir6972,0
Mir6973a,0
Mir6973b,0
Mir6974,0
Mir6975,0
Mir6976,3
Mir6977,0
Mir6978,0
Mir6979,0
Mir698,1
Mir6980,0
Mir6981,0
Mir6982,0
Mir6983,0
Mir6984,1
Mir6985,0
Mir6986,1
Mir6987,0
Mir6988,0
Mir6989,0
Mir6990,5
Mir6991,0
Mir6992,1
Mir6993,0
Mir6994,0
Mir6995,0
Mir6996,0
Mir6997,0
Mir6998,1
Mir6999,5
Mir7-1,20
Mir7-2,0
Mir700,0
Mir7000,0
Mir7001,2
Mir7002,0
Mir7003,0
Mir7004,0
Mir7005,0
Mir7006,0
Mir7007,0
Mir7008,0
Mir7009,0
Mir701,0
Mir7010,0
Mir7011,29
Mir7012,0
Mir7013,2
Mir7014,3
Mir7015,0
Mir7016,0
Mir7017,0
Mir7018,0
Mir7019,5
Mir702,0
Mir7020,0
Mir7021,0
Mir7022,0
Mir7023,0
Mir7024,0
Mir7025,0
Mir7026,3
Mir7027,0
Mir7028,0
Mir7029,0
Mir703,1171
Mir7030,0
Mir7031,5
Mir7032,0
Mir7033,0
Mir7034,0
Mir7035,0
Mir7036,9
Mir7036b,4
Mir7037,2
Mir7038,0
Mir7039,0
Mir704,0
Mir7040,0
Mir7041,0
Mir7042,0
Mir7043,0
Mir7044,0
Mir7045,0
Mir7046,0
Mir7047,0
Mir7048,0
Mir7049,0
Mir705,0
Mir7050,0
Mir7051,4
Mir7052,4
Mir7053,1
Mir7054,1
Mir7055,0
Mir7056,0
Mir7057,0
Mir7058,0
Mir7059,1
Mir706,0
Mir7060,2
Mir7061,0
Mir7062,0
Mir7063,2
Mir7064,1
Mir7065,0
Mir7066,0
Mir7067,0
Mir7068,0
Mir7069,0
Mir707,0
Mir7070,0
Mir7071,0
Mir7072,0
Mir7073,0
Mir7074,0
Mir7075,0
Mir7076,0
Mir7077,0
Mir7078,2
Mir7079,30
Mir708,0
Mir7080,0
Mir7081,0
Mir7082,0
Mir7083,0
Mir7084,0
Mir7085,2
Mir7086,0
Mir7087,3
Mir7088,0
Mir7089,0
Mir709,1
Mir7090,0
Mir7091,0
Mir7092,0
Mir7093,0
Mir7094-1,0
Mir7094-2,0
Mir710,0
Mir711,0
Mir7115,0
Mir7116,0
Mir7117,0
Mir7118,0
Mir7119,0
Mir713,0
Mir717,0
Mir718,0
Mir719,0
Mir721,0
Mir7210,0
Mir7211,2
Mir7212,0
Mir7213,0
Mir7214,0
Mir7215,0
Mir7216,0
Mir7217,1
Mir7218,0
Mir7219,0
Mir7220,0
Mir7221,0
Mir7222,0
Mir7223,0
Mir7224,0
Mir7225,0
Mir7226,0
Mir7227,1
Mir7228,0
Mir7229,0
Mir7230,0
Mir7231,1
Mir7232,0
Mir7233,0
Mir7234,0
Mir7235,0
Mir7236,0
Mir7237,0
Mir7238,0
Mir7239,0
Mir7240,0
Mir7241,0
Mir7242,0
Mir7243,0
Mir741,0
Mir742,0
Mir743,0
Mir743b,0
Mir744,0
Mir7578,0
Mir758,0
Mir759,0
Mir760,0
Mir761,0
Mir762,0
Mir763,0
Mir764,0
Mir7646,0
Mir7647,3
Mir7648,0
Mir7649,0
Mir7651,2
Mir7652,33
Mir7653,0
Mir7654,0
Mir7655,0
Mir7656,0
Mir7657,0
Mir7658,0
Mir7659,0
Mir7660,1
Mir7661,0
Mir7662,0
Mir7663,3
Mir7664,0
Mir7665,0
Mir7666,0
Mir7667,0
Mir7668,0
Mir7669,1
Mir767,0
Mir7670,0
Mir7671,0
Mir7672,0
Mir7673,0
Mir7674,0
Mir7675,0
Mir7676-1,0
Mir7676-2,0
Mir7677,0
Mir7678,0
Mir7679,0
Mir7680,0
Mir7681,0
Mir7682,4
Mir7683,0
Mir7684,0
Mir7685,0
Mir7686,3
Mir7687,0
Mir7688,0
Mir7689,0
Mir770,0
Mir7b,0
Mir7j,0
Mir7k,0
Mir802,0
Mir804,0
Mir8090,0
Mir8091,0
Mir8092,0
Mir8093,0
Mir8094,0
Mir8095,0
Mir8096,2
Mir8097,0
Mir8098,0
Mir8099-1,0
Mir8099-2,0
Mir8100,0
Mir8101,0
Mir8102,5
Mir8103,4
Mir8104,0
Mir8105,0
Mir8106,0
Mir8107,0
Mir8108,0
Mir8109,0
Mir8110,0
Mir8111,0
Mir8112,0
Mir8113,1
Mir8114,0
Mir8115,0
Mir8116,4
Mir8117,0
Mir8118,0
Mir8119,0
Mir8120,0
Mir871,0
Mir872,0
Mir873a,0
Mir873b,0
Mir874,0
Mir875,1
Mir876,0
Mir877,0
Mir878,0
Mir879,0
Mir880,0
Mir881,0
Mir882,0
Mir883a,0
Mir883b,0
Mir9-1,0
Mir9-2,3
Mir9-3,0
Mir92-1,0
Mir92-2,0
Mir92b,0
Mir93,9
Mir935,0
Mir96,0
Mir9768,0
Mir9769,6
Mir98,0
Mir99a,0
Mir99ahg,0
Mir99b,0
Mira,0
Mirc35hg,45
Mirg,0
Mirlet7a-1,0
Mirlet7a-2,0
Mirlet7b,0
Mirlet7bhg,0
Mirlet7c-1,0
Mirlet7c-2,0
Mirlet7d,43
Mirlet7e,0
Mirlet7f-1,8
Mirlet7f-2,0
Mirlet7g,2
Mirlet7i,2
Mis12,294
Mis18a,1450
Mis18bp1,3521
Misp,0
Mitd1,449
Mitf,695
Mixl1,2
Mki67,37461
Mkks,616
Mkl1,1616
Mkl2,2135
Mkln1,4353
Mkln1os,65
Mknk1,2720
Mknk2,6279
Mkrn1,2413
Mkrn2,2072
Mkrn2os,5
Mkrn3,0
Mks1,334
Mkx,0
Mlana,0
Mlc1,0
Mlec,22048
Mlf1,2
Mlf2,4348
Mlh1,1792
Mlh3,2839
Mlip,0
Mlkl,4
Mllt1,4210
Mllt10,3525
Mllt11,663
Mllt3,3258
Mllt4,0
Mllt6,6517
Mlph,0
Mlst8,355
Mlx,953
Mlxip,5608
Mlxipl,0
Mlycd,1554
Mmaa,270
Mmab,611
Mmachc,2386
Mmadhc,3896
Mmd,2353
Mmd2,0
Mme,0
Mmel1,67
Mmgt1,3448
Mmgt2,1405
Mmp10,948
Mmp11,4
Mmp12,41
Mmp13,4
Mmp14,0
Mmp15,110
Mmp16,0
Mmp17,0
Mmp19,105
Mmp1a,12
Mmp1b,0
Mmp2,0
Mmp20,0
Mmp21,7
Mmp23,82
Mmp24,2
Mmp25,0
Mmp27,2
Mmp28,6
Mmp3,32
Mmp7,0
Mmp8,18
Mmp9,3
Mmrn1,0
Mmrn2,29
Mms19,2721
Mms22l,2549
Mn1,1
Mnat1,3510
Mnd1,366
Mnd1-ps,6
Mnda,46
Mndal,1686
Mns1,1261
Mnt,3819
Mnx1,0
Moap1,4
Mob1a,12921
Mob1b,1739
Mob2,1013
Mob3a,2668
Mob3b,1117
Mob3c,1291
Mob4,2621
Mobp,2
Mocos,0
Mocs1,655
Mocs2,710
Mocs3,355
Mog,0
Mogat1,0
Mogat2,0
Mogs,5186
Mok,258
Mon1a,668
Mon1b,2687
Mon2,4013
Morc1,0
Morc2a,6606
Morc2b,0
Morc3,2258
Morc4,0
Morf4l1,8339
Morf4l2,10263
Morn1,432
Morn2,185
Morn3,5
Morn4,35
Morn5,3
Mos,2
Mospd1,923
Mospd2,1390
Mospd3,265
Mospd4,2
Mov10,1973
Mov10l1,0
Moxd1,0
Moxd2,0
Mpc1,709
Mpc1-ps,331
Mpc2,1148
Mpdu1,1862
Mpdz,0
Mpeg1,26656
Mpg,1271
Mphosph10,9873
Mphosph6,2500
Mphosph8,4619
Mphosph9,1498
Mpi,1086
Mpl,0
Mplkip,643
Mpnd,2441
Mpo,4
Mpp1,1691
Mpp2,85
Mpp3,23
Mpp4,3
Mpp5,3267
Mpp6,5275
Mpp7,0
Mppe1,587
Mpped1,49
Mpped2,0
Mprip,4226
Mpst,904
Mptx1,0
Mptx2,0
Mpv17,1003
Mpv17l,166
Mpv17l2,738
Mpz,11
Mpzl1,1207
Mpzl2,214
Mpzl3,113
Mr1,838
Mrap,4
Mrap2,4
Mras,3
Mrc1,15
Mrc2,17
Mre11a,3233
Mreg,12508
Mrfap1,13343
Mrgbp,1418
Mrgpra1,0
Mrgpra18-ps,0
Mrgpra2a,0
Mrgpra2b,0
Mrgpra3,0
Mrgpra4,0
Mrgpra6,0
Mrgpra9,0
Mrgprb1,0
Mrgprb12-ps,0
Mrgprb13,0
Mrgprb2,0
Mrgprb3,0
Mrgprb4,0
Mrgprb5,0
Mrgprb8,0
Mrgprc1-ps,0
Mrgprc3-ps,0
Mrgprc4-ps,0
Mrgprd,0
Mrgpre,608
Mrgprf,0
Mrgprg,0
Mrgprh,2
Mrgprx1,0
Mrgprx2,0
Mrgprx3-ps,0
Mri1,1313
Mrm1,543
Mro,0
Mroh1,1550
Mroh2a,7
Mroh2b,6
Mroh3,2
Mroh4,0
Mroh5,0
Mroh6,51
Mroh7,23
Mroh8,16
Mroh9,0
Mrpl1,2398
Mrpl10,2645
Mrpl11,1373
Mrpl12,3717
Mrpl13,4638
Mrpl14,777
Mrpl15,3572
Mrpl16,1956
Mrpl17,2280
Mrpl18,2236
Mrpl19,4016
Mrpl2,2652
Mrpl20,1475
Mrpl21,1650
Mrpl22,242
Mrpl23,335
Mrpl23-ps1,303
Mrpl24,1988
Mrpl27,838
Mrpl28,2140
Mrpl3,3333
Mrpl30,1604
Mrpl32,1893
Mrpl33,1614
Mrpl34,1045
Mrpl35,2116
Mrpl36,1541
Mrpl37,2580
Mrpl38,2012
Mrpl39,3881
Mrpl4,1987
Mrpl40,0
Mrpl41,768
Mrpl42,2603
Mrpl43,1961
Mrpl44,2482
Mrpl45,2589
Mrpl46,1660
Mrpl47,1412
Mrpl48,1941
Mrpl48-ps,13
Mrpl49,1074
Mrpl50,4040
Mrpl51,1879
Mrpl52,1926
Mrpl53,909
Mrpl54,751
Mrpl55,636
Mrpl57,2868
Mrpl9,4058
Mrps10,1420
Mrps11,830
Mrps12,826
Mrps14,3331
Mrps15,1923
Mrps16,2531
Mrps17,2033
Mrps18a,1406
Mrps18b,5
Mrps18c,1105
Mrps2,5735
Mrps21,990
Mrps22,1414
Mrps23,0
Mrps24,921
Mrps25,957
Mrps26,1813
Mrps27,2130
Mrps28,777
Mrps30,3143
Mrps31,1499
Mrps33,557
Mrps34,1241
Mrps35,855
Mrps36,602
Mrps36-ps1,0
Mrps36-ps2,0
Mrps5,5005
Mrps6,976
Mrps7,3444
Mrps9,2649
Mrrf,1357
Mrs2,1585
Mrto4,2972
Mrvi1,21
Ms4a1,21784
Ms4a10,0
Ms4a12,0
Ms4a13,0
Ms4a14,81
Ms4a15,0
Ms4a18,0
Ms4a2,2
Ms4a3,2
Ms4a4a,472
Ms4a4b,9
Ms4a4c,1114
Ms4a4d,0
Ms4a5,0
Ms4a6b,96
Ms4a6c,7426
Ms4a6d,54
Ms4a7,271
Ms4a8a,0
Msantd1,91
Msantd2,470
Msantd3,0
Msantd4,1905
Msc,0
Msgn1,0
Msh2,5683
Msh3,2257
Msh4,9
Msh5,0
Msh6,8782
Msi1,1029
Msi2,3721
Msl1,4168
Msl2,8828
Msl3,3034
Msl3l2,2
Msln,0
Mslnl,14
Msmb,0
Msmo1,1864
Msmp,0
Msn,20908
Msr1,4
Msra,203
Msrb1,743
Msrb2,10
Msrb3,20
Mss51,205
Mst1,99
Mst1r,0
Mstn,0
Msto1,1423
Msx1,0
Msx1os,0
Msx2,0
Msx3,0
Mt1,0
Mt2,122
Mt3,3
Mt4,0
Mta1,214
Mta2,9641
Mta3,2140
Mtag2,0
Mtap,0
Mtap7d3,0
Mtbp,6225
Mtch1,3182
Mtch2,3989
Mtcl1,0
Mtcp1,369
Mtdh,26131
Mterf1a,196
Mterf1b,84
Mterf2,931
Mterf3,1168
Mterf4,1695
Mtf1,1619
Mtf2,4697
Mtfmt,1238
Mtfp1,972
Mtfr1,4087
Mtfr1l,2287
Mtfr2,785
Mtg1,1283
Mtg2,1250
Mthfd1,5855
Mthfd1l,6442
Mthfd2,16848
Mthfd2l,0
Mthfr,520
Mthfs,284
Mthfsd,1099
Mthfsl,308
Mtif2,5198
Mtif3,648
Mtl5,2
Mtm1,275
Mtmr1,2136
Mtmr10,872
Mtmr11,72
Mtmr12,2895
Mtmr14,3661
Mtmr2,3771
Mtmr3,10818
Mtmr4,0
Mtmr6,3230
Mtmr7,52
Mtmr9,5813
Mtnr1a,0
Mtnr1b,0
Mto1,796
Mtor,792
Mtpap,3955
Mtpn,15766
Mtr,4110
Mtrf1,1508
Mtrf1l,644
Mtrr,2405
Mtss1,7859
Mtss1l,1567
Mttp,2206
Mturn,151
Mtus1,0
Mtus2,4
Mtx1,1848
Mtx2,3767
Mtx3,2601
Muc1,70
Muc13,3
Muc15,0
Muc16,0
Muc19,6
Muc2,2
Muc20,37
Muc3,4
Muc4,25
Muc5ac,0
Muc5b,9
Muc6,2
Mucl1,0
Mug-ps1,0
Mug1,0
Mug2,0
Mug4-ps,0
Mul1,1574
Mum1,1537
Mum1l1,0
Mup-ps12,0
Mup-ps16,0
Mup-ps17,0
Mup-ps18,0
Mup-ps19,0
Mup-ps2,0
Mup-ps21,0
Mup-ps23,0
Mup-ps8,0
Mup-ps9,0
Mup1,0
Mup10,0
Mup11,0
Mup12,0
Mup13,0
Mup14,0
Mup15,0
Mup16,0
Mup17,0
Mup19,0
Mup2,0
Mup20,0
Mup21,0
Mup3,0
Mup4,0
Mup5,0
Mup6,0
Mup7,0
Mup8,1
Mup9,0
Murc,34
Mus81,621
Musk,0
Mustn1,6
Mut,3051
Mutyh,276
Mvb12a,1529
Mvb12b,632
Mvd,1025
Mvk,294
Mvp,1946
Mx1,24
Mx2,20
Mxd1,500
Mxd3,82
Mxd4,2971
Mxi1,2048
Mxra7,2
Mxra8,823
Myadm,13
Myadml2,39
Myb,3104
Mybbp1a,30874
Mybl1,257
Mybl2,2455
Mybpc1,0
Mybpc2,840
Mybpc3,10
Mybph,19
Mybphl,4
Myc,23679
Mycbp,751
Mycbp2,31247
Mycbpap,411
Mycl,129
Mycn,0
Mycs,0
Myct1,0
Myd88,1461
Mydgf,2008
Myef2,0
Myeov2,1424
Myf5,0
Myf6,0
Myg1,2859
Myh1,3
Myh10,381
Myh11,14
Myh13,19
Myh14,808
Myh15,0
Myh2,11
Myh3,51
Myh4,0
Myh6,22
Myh7,2
Myh7b,12
Myh8,2
Myh9,17058
Myl1,1
Myl10,2
Myl12a,3702
Myl12b,3189
Myl2,7
Myl3,0
Myl4,950
Myl6,2216
Myl6b,100
Myl7,0
Myl9,4
Mylf-ps,0
Mylip,0
Mylk,0
Mylk2,44
Mylk3,2
Mylk4,4
Mylpf,64
Mynn,3128
Myo10,1763
Myo15,12
Myo15b,46
Myo16,0
Myo18a,3516
Myo18b,829
Myo19,685
Myo1a,24
Myo1b,0
Myo1c,2912
Myo1d,1426
Myo1e,22127
Myo1f,2194
Myo1g,8161
Myo1h,95
Myo3a,2
Myo3b,17
Myo5a,18736
Myo5b,10
Myo5c,302
Myo6,4118
Myo7a,3502
Myo7b,37
Myo9a,2246
Myo9b,5305
Myoc,0
Myocd,2
Myod1,0
Myof,2633
Myog,4
Myom1,158
Myom2,0
Myom3,30
Myot,1
Myoz1,1393
Myoz2,0
Myoz3,0
Mypn,179
Mypop,129
Mypopos,62
Myrf,18
Myrfl,12
Myrip,0
Mysm1,3711
Myt1,2
Myt1l,0
Myzap,401
Mzb1,13953
Mzf1,97
Mzt1,6299
Mzt2,1403
n-R5s100,0
n-R5s103,0
n-R5s104,0
n-R5s105,0
n-R5s108,0
n-R5s110,0
n-R5s111,0
n-R5s113,0
n-R5s117,0
n-R5s121,0
n-R5s122,0
n-R5s123,0
n-R5s124,0
n-R5s128,0
n-R5s133,0
n-R5s134,0
n-R5s136,0
n-R5s138,0
n-R5s139,0
n-R5s141,0
n-R5s142,0
n-R5s143,0
n-R5s144,0
n-R5s146,0
n-R5s149,0
n-Ta10,0
n-Ta11,0
n-Ta12,0
n-Ta13,0
n-Ta14,0
n-Ta15,0
n-Ta16,0
n-Ta17,0
n-Ta18,0
n-Ta19,0
n-Ta21,0
n-Ta22,0
n-Ta23,0
n-Ta24,0
n-Ta25,0
n-Ta26,0
n-Ta27,0
n-Ta28,0
n-Ta29,0
n-Ta30,0
n-Ta31,0
n-Ta32,0
n-Ta33,0
n-Ta34,0
n-Ta35,0
n-Ta36,0
n-Ta37,0
n-Ta38,0
n-Ta39,0
n-Ta40,0
n-Ta7,1
n-Ta8,0
n-Ta9,0
n-Tc1,0
n-Tc10,0
n-Tc11,0
n-Tc12,0
n-Tc13,0
n-Tc14,0
n-Tc15,0
n-Tc16,0
n-Tc17,0
n-Tc18,0
n-Tc19,0
n-Tc2,0
n-Tc20,0
n-Tc21,0
n-Tc22,0
n-Tc23,0
n-Tc24,0
n-Tc25,0
n-Tc26,0
n-Tc27,0
n-Tc28,0
n-Tc29,0
n-Tc3,0
n-Tc30,0
n-Tc31,0
n-Tc32,0
n-Tc33,0
n-Tc34,0
n-Tc35,0
n-Tc36,0
n-Tc37,0
n-Tc38,0
n-Tc39,0
n-Tc4,0
n-Tc40,0
n-Tc41,0
n-Tc42,0
n-Tc43,0
n-Tc44,0
n-Tc45,0
n-Tc46,0
n-Tc47,0
n-Tc48,0
n-Tc49,0
n-Tc5,0
n-Tc50,0
n-Tc51,2
n-Tc52,1
n-Tc53,0
n-Tc54,0
n-Tc55,0
n-Tc56,0
n-Tc57,0
n-Tc6,0
n-Tc7,0
n-Tc8,0
n-Tc9,0
n-Td14,4
n-Td15,0
n-Td16,1
n-Td2,2
n-Td3,2
n-Td4,0
n-Td5,0
n-Td6,0
n-Td7,0
n-Td8,0
n-Td9,0
n-Te10,0
n-Te11,0
n-Te12,0
n-Te13,0
n-Te14,0
n-Te15,0
n-Te16,0
n-Te18,0
n-Te19,0
n-Te20,0
n-Te21,0
n-Te3,0
n-Te4,0
n-Te5,0
n-Te6,0
n-Te7,0
n-Te8,0
n-Te9,0
n-Tf2,0
n-Tf3,0
n-Tf4,0
n-Tf5,0
n-Tf6,0
n-Tf7,0
n-Tg1,0
n-Tg10,0
n-Tg11,0
n-Tg12,0
n-Tg13,0
n-Tg14,0
n-Tg15,0
n-Tg16,0
n-Tg17,0
n-Tg18,0
n-Tg19,0
n-Tg20,0
n-Tg21,0
n-Tg22,0
n-Tg23,0
n-Tg24,0
n-Tg25,0
n-Tg26,0
n-Tg27,2
n-Tg28,0
n-Tg29,0
n-Tg3,0
n-Tg4,0
n-Tg5,0
n-Tg6,0
n-Tg7,0
n-Tg8,0
n-Tg9,0
n-Th1,0
n-Th11,0
n-Th2,0
n-Th3,1
n-Th4,0
n-Th5,2
n-Th6,0
n-Th7,0
n-Th8,0
n-Th9,0
n-Ti1,0
n-Ti13,0
n-Ti15,0
n-Ti16,0
n-Ti17,0
n-Ti2,0
n-Ti3,0
n-Ti4,0
n-Ti5,0
n-Ti6,0
n-Ti7,0
n-Ti8,0
n-Ti9,0
n-Tk10,0
n-Tk11,0
n-Tk12,0
n-Tk13,0
