gene_id,Satrom-mRNA-30mT_CGATGT_L004_001
Plxnb2,11683
Plxnb3,82
Plxnc1,7866
Plxnd1,4828
Pm20d1,38
Pm20d2,0
Pmaip1,5211
Pmch,4
Pmel,3032
Pmepa1,0
Pmf1,2197
Pmfbp1,0
Pmis2,0
Pml,4236
Pmm1,2019
Pmm2,1687
Pmp2,0
Pmp22,0
Pmpca,6124
Pmpcb,2731
Pms1,1732
Pms2,1990
Pmvk,1063
Pnck,0
Pnisr,3891
Pnkd,4682
Pnkp,661
Pnldc1,18
Pnlip,0
Pnliprp1,0
Pnliprp2,1
Pnma1,24
Pnma2,0
Pnma3,0
Pnma5,1
Pnmal1,13
Pnmal2,95
Pnmt,1
Pnn,10457
Pno1,3746
Pnoc,5
Pnp,3679
Pnp2,10
Pnpla1,0
Pnpla2,1293
Pnpla3,11
Pnpla5,0
Pnpla6,855
Pnpla7,4188
Pnpla8,6285
Pnpo,1269
Pnpt1,4958
Pnrc1,4772
Pnrc2,2697
Poc1a,898
Poc1b,1775
Poc5,1830
Podn,1
Podnl1,35
Podxl,0
Podxl2,10
Pof1b,15
Pofut1,3927
Pofut2,1058
Pogk,2807
Poglut1,2192
Pogz,5659
Pola1,5967
Pola2,4523
Polb,1664
Pold1,3796
Pold2,6250
Pold3,5173
Pold4,0
Poldip2,5110
Poldip3,6652
Pole,5665
Pole2,837
Pole3,1875
Pole4,2774
Polg,4411
Polg2,265
Polh,3110
Poli,1442
Polk,1340
Poll,1766
Polm,168
Poln,24
Polq,3584
Polr1a,10787
Polr1b,8580
Polr1c,7533
Polr1d,4705
Polr1e,1710
Polr2a,21625
Polr2b,8126
Polr2c,2572
Polr2d,2404
Polr2e,4769
Polr2f,2371
Polr2g,2530
Polr2h,1607
Polr2i,592
Polr2j,1649
Polr2k,1077
Polr2l,409
Polr2m,10132
Polr3a,3344
Polr3b,4087
Polr3c,3663
Polr3d,3854
Polr3e,3414
Polr3f,3400
Polr3g,4382
Polr3gl,978
Polr3h,2423
Polr3k,2210
Polrmt,1625
Pom121,10691
Pom121l12,0
Pom121l2,0
Pomc,64
Pomgnt1,1461
Pomgnt2,0
Pomk,1102
Pomp,3174
Pomt1,1327
Pomt2,1251
Pon1,0
Pon2,1073
Pon3,450
Pop1,3738
Pop4,2002
Pop5,1746
Pop7,1282
Popdc2,6
Popdc3,2
Por,2838
Porcn,0
Postn,0
Pot1a,4799
Pot1b,0
Poteg,0
Pou1f1,0
Pou2af1,15154
Pou2f1,8745
Pou2f2,5319
Pou2f3,134
Pou2f3-rs1,0
Pou3f1,0
Pou3f2,0
Pou3f3,0
Pou3f4,0
Pou4f1,2
Pou4f2,0
Pou4f3,0
Pou5f1,2
Pou5f2,0
Pou6f1,1183
Pou6f2,0
Pp2d1,7
Ppa1,3376
Ppa2,2049
Ppan,10408
Ppap2a,1028
Ppap2b,10
Ppap2c,364
Ppapdc1a,0
Ppapdc1b,948
Ppapdc2,323
Ppapdc3,25
Ppara,6
Ppard,0
Pparg,0
Ppargc1a,0
Ppargc1b,2300
Ppat,9709
Ppbp,0
Ppcdc,2112
Ppcs,417
Ppdpf,1026
Ppef1,0
Ppef2,687
Ppfia1,3816
Ppfia2,378
Ppfia3,86
Ppfia4,183
Ppfibp1,1942
Ppfibp2,6497
Pphln1,5656
Ppia,54221
Ppib,4436
Ppic,0
Ppid,9272
Ppie,2117
Ppif,3613
Ppifos,214
Ppig,13245
Ppih,1521
Ppil1,2637
Ppil2,3508
Ppil3,810
Ppil4,4024
Ppil6,9
Ppip5k1,981
Ppip5k2,8180
Ppl,0
Ppm1a,6806
Ppm1b,3457
Ppm1d,3411
Ppm1e,0
Ppm1f,6469
Ppm1g,11952
Ppm1h,6
Ppm1j,21
Ppm1k,1168
Ppm1l,3
Ppm1m,1425
Ppm1n,0
Ppme1,2079
Ppox,1257
Ppp1ca,1
Ppp1cb,17210
Ppp1cc,4414
Ppp1r10,990
Ppp1r11,0
Ppp1r12a,6467
Ppp1r12b,866
Ppp1r12c,2344
Ppp1r13b,1144
Ppp1r13l,173
Ppp1r14a,12
Ppp1r14b,2250
Ppp1r14c,0
Ppp1r14d,0
Ppp1r15a,7069
Ppp1r15b,18746
Ppp1r16a,775
Ppp1r16b,16521
Ppp1r17,0
Ppp1r18,169
Ppp1r1a,14
Ppp1r1b,0
Ppp1r1c,10
Ppp1r2,2906
Ppp1r2-ps2,2
Ppp1r2-ps3,0
Ppp1r2-ps7,0
Ppp1r2-ps9,0
Ppp1r21,1553
Ppp1r26,0
Ppp1r27,0
Ppp1r32,12
Ppp1r35,219
Ppp1r36,6
Ppp1r37,1806
Ppp1r3a,0
Ppp1r3b,329
Ppp1r3c,0
Ppp1r3d,0
Ppp1r3e,107
Ppp1r3f,71
Ppp1r3fos,38
Ppp1r3g,0
Ppp1r42,2
Ppp1r7,4571
Ppp1r8,4649
Ppp1r9a,1
Ppp1r9b,3648
Ppp2ca,18545
Ppp2cb,3021
Ppp2r1a,6802
Ppp2r1b,3861
Ppp2r2a,14277
Ppp2r2b,249
Ppp2r2c,0
Ppp2r2cos,0
Ppp2r2d,2751
Ppp2r3a,411
Ppp2r3c,1182
Ppp2r3d,64
Ppp2r4,6760
Ppp2r5a,4683
Ppp2r5b,254
Ppp2r5c,4961
Ppp2r5d,4326
Ppp2r5e,4750
Ppp3ca,31887
Ppp3cb,7901
Ppp3cc,3570
Ppp3r1,12116
Ppp3r2,0
Ppp4c,3726
Ppp4r1,5565
Ppp4r1l-ps,181
Ppp4r2,16382
Ppp4r4,0
Ppp5c,6584
Ppp6c,3751
Ppp6r1,9248
Ppp6r2,1387
Ppp6r3,10717
Pprc1,11130
Ppt1,2156
Ppt2,0
Pptc7,4029
Ppwd1,2103
Ppy,0
Pqbp1,2803
Pqlc1,1278
Pqlc2,399
Pqlc3,1511
Pradc1,587
Praf2,1046
Pram1,164
Prame,0
Pramef12,0
Pramef17,0
Pramef25,0
Pramef6,0
Pramef8,1
Pramel,0
Pramel1,0
Pramel3,0
Pramel4,0
Pramel5,0
Pramel6,0
Pramel7,0
Prap1,1
Prb1,0
Prc1,2350
Prcc,5120
Prcp,1997
Prdm1,1611
Prdm10,841
Prdm11,111
Prdm12,2
Prdm13,0
Prdm14,4
Prdm15,1181
Prdm16,0
Prdm2,7526
Prdm4,2846
Prdm5,0
Prdm6,0
Prdm8,5
Prdm9,731
Prdx1,14710
Prdx2,4758
Prdx2-rs3,0
Prdx3,5041
Prdx4,2285
Prdx5,1949
Prdx6,11637
Prdx6-ps2,1
Prdx6b,1
Preb,4284
Prelid1,3920
Prelid2,0
Prelp,0
Prep,7213
Prepl,2532
Prex1,2793
Prex2,0
Prf1,833
Prg2,77
Prg3,38
Prg4,6
Prh1,0
Prickle1,5134
Prickle2,0
Prickle3,8
Prickle4,2
Prim1,3671
Prim2,1947
Prima1,0
Primpol,877
Prkaa1,5936
Prkaa2,0
Prkab1,1338
Prkab2,478
Prkaca,2264
Prkaca-ps1,0
Prkacb,9304
Prkag1,1540
Prkag2,831
Prkag2os1,10
Prkag3,10
Prkar1a,14595
Prkar1b,2
Prkar2a,6677
Prkar2b,2166
Prkca,9708
Prkcb,50332
Prkcd,17724
Prkcdbp,0
Prkce,3441
Prkcg,0
Prkch,23
Prkci,4971
Prkcq,0
Prkcsh,9494
Prkcz,27
Prkd1,0
Prkd2,2095
Prkd3,0
Prkdc,7554
Prkg1,0
Prkg2,0
Prkra,34
Prkrip1,1235
Prkrir,11007
Prkx,1752
Prl,0
Prl2a1,0
Prl2b1,0
Prl2c1,0
Prl2c2,0
Prl2c3,0
Prl2c5,0
Prl3a1,0
Prl3b1,0
Prl3c1,0
Prl3d1,0
Prl3d2,0
Prl3d3,0
Prl4a1,0
Prl5a1,0
Prl6a1,0
Prl7a1,0
Prl7a2,0
Prl7b1,2
Prl7c1,0
Prl7d1,0
Prl8a1,0
Prl8a2,0
Prl8a6,0
Prl8a8,28
Prl8a9,0
Prlh,0
Prlhr,0
Prlr,0
Prm1,1
Prm2,2
Prm3,2
Prmt1,8980
Prmt10,1409
Prmt2,374
Prmt3,2415
Prmt5,11683
Prmt6,1926
Prmt7,3756
Prmt8,0
Prn,0
Prnd,1
Prnp,150
Prob1,475
Proc,0
Proca1,18
Procr,0
Prodh,1
Prodh2,0
Prok1,0
Prok2,1
Prokr1,27
Prokr2,0
Prol1,0
Prom1,3
Prom2,0
Prop1,0
Prorsd1,916
Pros1,34
Prosc,1262
Proser1,3113
Proser2,2
Proser3,399
Prox1,515
Prox2,470
Proz,114
Prp2,0
Prpf18,2825
Prpf19,11850
Prpf3,5091
Prpf31,3659
Prpf38a,2913
Prpf38b,17678
Prpf39,6916
Prpf4,6113
Prpf40a,20558
Prpf40b,1087
Prpf4b,12767
Prpf6,4661
Prpf8,53052
Prph,0
Prph2,0
Prpmp5,0
Prps1,5686
Prps1l1,0
Prps1l3,10154
Prps2,3878
Prpsap1,3197
Prpsap2,2425
Prr11,0
Prr12,3857
Prr13,3134
Prr14,1145
Prr14l,7422
Prr15,0
Prr15l,10
Prr16,0
Prr18,2
Prr19,11
Prr22,4
Prr23a,0
Prr27,0
Prr3,3
Prr30,0
Prr32,0
Prr33,343
Prr36,36
Prr5,2579
Prr5l,10
Prr7,144
Prr9,0
Prrc1,3819
Prrc2a,0
Prrc2b,22697
Prrc2c,36379
Prrg1,0
Prrg2,258
Prrg3,0
Prrg4,1472
Prrt1,0
Prrt2,281
Prrt3,0
Prrt4,6
Prrx1,0
Prrx2,0
Prrxl1,1
Prss1,0
Prss12,5
Prss16,31
Prss2,0
Prss21,0
Prss22,1
Prss23,185
Prss27,0
Prss28,0
Prss29,0
Prss3,0
Prss30,5
Prss32,2
Prss33,4
Prss34,0
Prss35,0
Prss36,395
Prss37,0
Prss38,0
Prss39,3
Prss40,0
Prss41,5
Prss42,23
Prss43,4
Prss44,2
Prss45,1
Prss46,0
Prss47,0
Prss48,0
Prss50,1
Prss51,2
Prss52,0
Prss53,66
Prss54,0
Prss55,0
Prss56,0
Prss57,13
Prss58,0
Prss8,0
Prtg,8
Prtn3,17
Prune,1227
Prune2,124
Prx,193
Ps-modr4,78
Psap,18582
Psapl1,0
Psat1,27695
Psca,0
Psd,731
Psd2,168
Psd3,1171
Psd4,6684
Psen1,5678
Psen2,1491
Psenen,1002
Psg-ps1,0
Psg16,2
Psg17,0
Psg18,0
Psg19,0
Psg20,0
Psg21,0
Psg22,0
Psg23,0
Psg25,0
Psg26,0
Psg27,0
Psg28,0
Psg29,0
Psip1,17034
Pskh1,2520
Psma1,7603
Psma2,5032
Psma3,5975
Psma4,4207
Psma5,4115
Psma6,10611
Psma7,7125
Psma8,0
Psmb1,6830
Psmb10,1738
Psmb11,0
Psmb2,4694
Psmb3,2830
Psmb4,7656
Psmb5,3574
Psmb5-ps,0
Psmb6,0
Psmb6-ps2,0
Psmb7,6930
Psmb7-ps2,1
Psmb8,0
Psmb9,0
Psmc1,7879
Psmc2,5050
Psmc3,6999
Psmc3ip,977
Psmc4,3877
Psmc5,3817
Psmc6,10073
Psmd1,7565
Psmd10,1673
Psmd11,7413
Psmd12,5584
Psmd13,2681
Psmd14,5854
Psmd2,13366
Psmd3,5419
Psmd4,4418
Psmd5,4074
Psmd6,4339
Psmd7,9292
Psmd8,10358
Psmd9,1942
Psme1,10051
Psme2,9603
Psme2b,173
Psme3,12969
Psme4,7619
Psmf1,1969
Psmg1,3
Psmg2,2409
Psmg3,925
Psmg4,720
Psors1c2,2
Pspc1,8318
Psph,6117
Pspn,4
Psrc1,939
Pstk,718
Pstpip1,1209
Pstpip2,710
Ptafr,33
Ptar1,1551
Ptbp1,17712
Ptbp2,2636
Ptbp3,16348
Ptcd1,1404
Ptcd2,3239
Ptcd3,4341
Ptch1,5411
Ptch2,9
Ptchd1,0
Ptchd2,0
Ptchd3,0
Ptchd4,0
Ptcra,20
Ptdss1,3393
Ptdss2,1477
Pten,13296
Pter,2646
Ptf1a,0
Ptgdr,0
Ptgdr2,8
Ptgds,4
Ptger1,1097
Ptger2,0
Ptger3,7
Ptger4,2902
Ptges,12
Ptges2,597
Ptges3,8741
Ptges3l,95
Ptgfr,0
Ptgfrn,0
Ptgir,5363
Ptgis,577
Ptgr1,0
Ptgr2,4410
Ptgs1,475
Ptgs2,0
Ptgs2os,0
Ptgs2os2,0
Pth,0
Pth1r,68
Pth2,0
Pth2r,0
Pthlh,0
Ptk2,3666
Ptk2b,3121
Ptk6,16
Ptk7,2675
Ptma,52103
Ptms,2151
Ptn,1
Ptov1,1219
Ptp4a1,1938
Ptp4a2,3809
Ptp4a3,3481
Ptpdc1,0
Ptpla,95
Ptplad1,4355
Ptplad2,28
Ptplb,1627
Ptpmt1,2230
Ptpn1,9856
Ptpn11,11793
Ptpn12,3906
Ptpn13,16
Ptpn14,32
Ptpn18,1015
Ptpn2,4437
Ptpn20,0
Ptpn21,1665
Ptpn22,975
Ptpn23,5477
Ptpn3,0
Ptpn4,8989
Ptpn5,451
Ptpn6,8519
Ptpn7,5536
Ptpn9,2916
Ptpra,4196
Ptprb,1
Ptprc,21590
Ptprcap,0
Ptprd,0
Ptpre,481
Ptprf,64
Ptprg,2
Ptprh,0
Ptprj,2832
Ptprk,0
Ptprm,0
Ptprn,10
Ptprn2,0
Ptpro,0
Ptprq,0
Ptprr,2
Ptprs,7883
Ptprt,2
Ptprtos,0
Ptpru,12
Ptprv,561
Ptprz1,0
Ptrf,6
Ptrh1,77
Ptrh2,2231
Ptrhd1,226
Pts,1289
Pttg1,2120
Pttg1ip,2526
Ptx3,0
Ptx4,0
Puf60,5430
Pum1,0
Pum2,17080
Pura,6545
Purb,26375
Purg,395
Pus1,3723
Pus10,9490
Pus3,2501
Pus7,6968
Pus7l,2483
Pusl1,505
Pvalb,26
Pvr,1460
Pvrl1,3966
Pvrl2,1092
Pvrl3,0
Pvrl4,21
Pvt1,2871
Pwp1,6789
Pwp2,3292
Pwwp2a,3803
Pwwp2b,20
Pxdc1,2
Pxdn,0
Pxk,2322
Pxmp2,165
Pxmp4,516
Pxn,5289
Pxt1,0
Pxylp1,2257
Pycard,1227
Pycr1,5175
Pycr2,2068
Pycrl,1726
Pydc3,0
Pydc4,0
Pygb,4358
Pygl,104
Pygm,151
Pygo1,0
Pygo2,3064
Pyhin1,136
Pyroxd1,433
Pyroxd2,1
Pyurf,581
Pyy,0
Pzp,6
Qars,8585
Qdpr,2429
Qk,10649
Qpct,0
Qpctl,453
Qprt,18
Qrfp,0
Qrfpr,0
Qrich1,9433
Qrich2,26
Qrsl1,1763
Qser1,8070
Qsox1,825
Qsox2,2372
Qtrt1,1162
Qtrtd1,2922
R3hcc1,3467
R3hcc1l,919
R3hdm1,7971
R3hdm2,3349
R3hdm4,2442
R3hdml,0
R74862,89
Rab1,10983
Rab10,13748
Rab10os,875
Rab11a,4443
Rab11b,232
Rab11b-ps1,1
Rab11b-ps2,143
Rab11fip1,3532
Rab11fip2,1557
Rab11fip3,2347
Rab11fip4,4523
Rab11fip4os1,45
Rab11fip4os2,1
Rab11fip5,56
Rab12,1804
Rab13,82
Rab14,7097
Rab15,0
Rab17,487
Rab18,3882
Rab19,49
Rab1b,2542
Rab20,2000
Rab21,3537
Rab22a,1137
Rab23,1033
Rab24,2095
Rab25,126
Rab26,0
Rab26os,251
Rab27a,1418
Rab27b,0
Rab28,3257
Rab29,521
Rab2a,4397
Rab2b,765
Rab30,4522
Rab31,862
Rab32,0
Rab33a,4
Rab33b,932
Rab34,22
Rab35,4145
Rab36,99
Rab37,197
Rab38,0
Rab39,103
Rab39b,0
Rab3a,100
Rab3b,52
Rab3c,0
Rab3d,195
Rab3gap1,2565
Rab3gap2,2765
Rab3il1,16
Rab3ip,846
Rab40b,0
Rab40c,1094
Rab42,0
Rab43,3076
Rab44,3
Rab4a,2
Rab4b,1586
Rab5a,4036
Rab5b,1590
Rab5c,2906
Rab6a,6004
Rab6b,95
Rab7,11255
Rab7-ps1,51
Rab8a,4385
Rab8b,4601
Rab9,2214
Rab9b,0
Rab9b-ps1,2
Rabac1,1706
Rabep1,566
Rabep2,1264
Rabepk,1069
Rabgap1,4104
Rabgap1l,8535
Rabgef1,3720
Rabggta,1023
Rabggtb,5582
Rabif,2146
Rabl2,226
Rabl3,1354
Rabl6,5808
Rac1,10310
Rac2,14371
Rac3,67
Racgap1,5872
Rad1,2493
Rad17,3062
Rad18,2278
Rad21,25856
Rad21l,0
Rad23a,3040
Rad23b,22082
Rad50,7441
Rad51,4175
Rad51ap1,2293
Rad51ap2,0
Rad51b,1283
Rad51c,30
Rad51d,1713
Rad52,445
Rad54b,1036
Rad54l,1984
Rad54l2,8591
Rad9a,0
Rad9b,1359
Radil,0
Rae1,4512
Raet1d,134
Raet1e,16
Raf1,5303
Rag1,0
Rag2,0
Rai1,5442
Rai14,160
Rai2,0
Rala,968
Ralb,1229
Ralbp1,4786
Ralgapa1,7567
Ralgapa2,3614
Ralgapb,5361
Ralgds,2838
Ralgps1,132
Ralgps2,7340
Raly,9288
Ralyl,0
Ramp1,0
Ramp2,56
Ramp3,3
Ran,26408
Ranbp1,3
Ranbp10,3062
Ranbp17,0
Ranbp2,33682
Ranbp3,4360
Ranbp3l,4
Ranbp6,1465
Ranbp9,3268
Rangap1,7922
Rangrf,505
Rap1a,4927
Rap1b,12017
Rap1gap,939
Rap1gap2,10378
Rap1gapos,4
Rap1gds1,3540
Rap2a,563
Rap2b,0
Rap2c,3262
Rapgef1,20584
Rapgef2,921
Rapgef3,165
Rapgef4,6
Rapgef5,0
Rapgef6,8649
Rapgefl1,105
Raph1,3582
Rapsn,0
Rara,2756
Rarb,4
Rarg,332
Rarres1,27
Rarres2,0
Rars,11486
Rars2,2793
Rasa1,4610
Rasa2,2913
Rasa3,854
Rasa4,102
Rasal1,1415
Rasal2,3910
Rasal3,2895
Rasd1,48
Rasd2,0
Rasef,360
Rasgef1a,20
Rasgef1b,111
Rasgef1c,0
Rasgrf1,1
Rasgrf2,1010
Rasgrp1,18
Rasgrp2,643
Rasgrp3,20346
Rasgrp4,678
Rasip1,307
Rasl10a,113
Rasl10b,70
Rasl11a,0
Rasl11b,75
Rasl12,24
Rasl2-9,38
Rassf1,764
Rassf10,0
Rassf2,4919
Rassf3,2814
Rassf4,11102
Rassf5,6386
Rassf6,783
Rassf7,247
Rassf8,42
Rassf9,0
Raver1,2659
Raver1-fdx1l,0
Raver2,0
Rax,0
Rb1,6714
Rb1cc1,6002
Rbak,840
Rbakdn,1
Rbbp4,2959
Rbbp5,5842
Rbbp6,27805
Rbbp7,23856
Rbbp8,3009
Rbbp8nl,0
Rbbp9,100
Rbck1,4472
Rbfa,1785
Rbfox1,1
Rbfox2,0
Rbfox3,0
Rbks,205
Rbl1,2126
Rbl2,1895
Rbm10,4346
Rbm11,0
Rbm12,3736
Rbm12b1,565
Rbm12b2,432
Rbm14,1975
Rbm14-rbm4,0
Rbm15,3546
Rbm15b,2916
Rbm17,11082
Rbm18,1884
Rbm19,2606
Rbm20,14
Rbm22,4455
Rbm24,0
Rbm25,15203
Rbm26,8202
Rbm27,6587
Rbm28,5267
Rbm3,12190
Rbm31y,0
Rbm33,8900
Rbm34,4078
Rbm38,3893
Rbm39,33865
Rbm3os,62
Rbm4,114
Rbm41,1697
Rbm42,3168
Rbm43,1138
Rbm44,6
Rbm45,4130
Rbm46,0
Rbm46os,0
Rbm47,3528
Rbm48,1329
Rbm4b,938
Rbm5,4412
Rbm6,7173
Rbm6-ps1,39
Rbm7,6547
Rbm8a,5851
Rbms1,2358
Rbms2,2399
Rbms3,0
Rbmx,4187
Rbmx2,945
Rbmx2-ps,0
Rbmxl1,3591
Rbmxl2,0
Rbmy,0
Rbp1,12
Rbp2,10
Rbp3,0
Rbp4,41
Rbp7,0
Rbpj,7674
Rbpjl,1
Rbpms,1581
Rbpms2,31
Rbpsuh-ps2,0
Rbsn,4455
Rbx1,2811
Rc3h1,13394
Rc3h2,4694
Rcan1,745
Rcan2,0
Rcan3,524
Rcbtb1,6957
Rcbtb2,9525
Rcc1,5937
Rcc2,16964
Rccd1,796
Rce1,1140
Rchy1,2325
Rcl1,4189
Rcn1,1820
Rcn2,3561
Rcn3,102
Rcor1,5451
Rcor2,1627
Rcor3,718
Rcsd1,4957
Rcvrn,0
Rd3,50
Rd3l,0
Rdh1,11
Rdh10,498
Rdh11,2804
Rdh12,618
Rdh13,1473
Rdh14,1099
Rdh16,0
Rdh18-ps,0
Rdh19,0
Rdh5,24
Rdh7,0
Rdh8,0
Rdh9,16
Rdm1,772
Rdx,19984
Rec114,52
Rec8,6
Reck,486
Recql,1294
Recql4,1655
Recql5,3331
Redrum,0
Reep1,22
Reep2,13
Reep3,4399
Reep4,2485
Reep5,2033
Reep6,2516
Reg1,0
Reg2,0
Reg3a,0
Reg3b,0
Reg3d,0
Reg3g,0
Reg4,0
Rel,14913
Rela,4582
Relb,3720
Rell1,1497
Rell2,41
Reln,0
Relt,1067
Rem1,22
Rem2,19
Ren1,18
Ren2,0
Renbp,1806
Rep15,0
Repin1,2550
Reps1,5738
Reps2,0
Rer1,3778
Rere,271
Rerg,0
Rergl,0
Resp18,0
Rest,7729
Ret,8
Retn,4
Retnla,0
Retnlb,0
Retnlg,0
Retsat,1385
Rev1,3008
Rev3l,4354
Rex2,1
Rexo1,5638
Rexo2,4330
Rexo4,3181
Rfc1,7619
Rfc2,4383
Rfc3,1493
Rfc4,2847
Rfc5,4754
Rfesd,406
Rffl,2545
Rfk,1644
Rfng,949
Rfpl3s,2
Rfpl4,2
Rfpl4b,0
Rft1,2514
Rftn1,7346
Rftn2,633
Rfwd2,1935
Rfwd3,6449
Rfx1,963
Rfx2,65
Rfx3,0
Rfx4,8
Rfx5,2170
Rfx6,0
Rfx7,16199
Rfx8,0
Rfxank,1133
Rfxap,3676
Rgag1,1
Rgag4,8
Rgcc,86
Rgl1,3216
Rgl2,0
Rgl3,0
Rgma,0
Rgmb,92
Rgn,0
Rgp1,2812
Rgr,0
Rgs1,3161
Rgs10,262
Rgs11,12
Rgs12,545
Rgs13,32953
Rgs14,345
Rgs16,53
Rgs17,0
Rgs18,0
Rgs19,2832
Rgs2,669
Rgs20,9
Rgs21,0
Rgs22,0
Rgs3,260
Rgs4,0
Rgs5,0
Rgs6,0
Rgs7,0
Rgs7bp,0
Rgs8,0
Rgs9,188
Rgs9bp,64
Rgsl1,1
Rhag,0
Rhbdd1,2749
Rhbdd2,1228
Rhbdd3,1104
Rhbdf1,1931
Rhbdf2,710
Rhbdl1,230
Rhbdl2,4
Rhbdl3,75
Rhbg,2
Rhcg,0
Rhd,41
Rheb,5850
Rhebl1,521
Rhno1,1255
Rho,26
Rhoa,13039
Rhob,7339
Rhobtb1,17
Rhobtb2,15628
Rhobtb3,2480
Rhoc,42
Rhod,157
Rhof,1544
Rhog,1498
Rhoh,2090
Rhoj,0
Rhoq,4800
Rhot1,3814
Rhot2,1047
Rhou,576
Rhov,11
Rhox1,0
Rhox10,0
Rhox11,0
Rhox12,0
Rhox13,0
Rhox2a,0
Rhox2b,1
Rhox2c,1
Rhox2d,0
Rhox2e,0
Rhox2f,0
Rhox2g,1
Rhox2h,469
Rhox3a,0
Rhox3a2,0
Rhox3b-ps,0
Rhox3c,0
Rhox3e,0
Rhox3f,0
Rhox3g,0
Rhox3h,0
Rhox4a,0
Rhox4a2,0
Rhox4b,6
Rhox4c,1
Rhox4d,4
Rhox4e,0
Rhox4f,0
Rhox4g,0
Rhox5,2
Rhox6,0
Rhox7-ps,0
Rhox7a,0
Rhox7b,0
Rhox8,0
Rhox9,0
Rhpn1,0
Rhpn2,32
Rian,0
Ribc1,453
Ribc2,0
Ric1,5686
Ric3,0
Ric8,3665
Ric8b,1612
Rictor,7117
Rif1,10220
Riiad1,18
Rilp,24
Rilpl1,1227
Rilpl2,14801
Rimbp2,0
Rimbp3,14
Rimkla,400
Rimklb,0
Rims1,0
Rims2,2
Rims3,12
Rims4,0
Rin1,58
Rin2,5
Rin3,1558
Ring1,0
Rinl,1271
Rint1,2544
Riok1,4050
Riok2,5374
Riok3,3509
Ripk1,2908
Ripk2,5413
Ripk3,16
Ripk4,0
Ripply1,0
Ripply2,0
Ripply3,2
Rit1,985
Rit2,0
Rita1,546
Rlbp1,22
Rlf,4715
Rlim,21273
Rln1,0
Rln3,0
Rltpr,1884
Rmdn1,763
Rmdn2,19
Rmdn3,2511
Rmi1,462
Rmi2,1130
Rmnd1,1429
Rmnd5a,11698
Rmnd5b,1657
Rmrp,42
Rmst,0
Rn18s-rs5,25681
Rn4.5s,0
Rn5s,0
Rn5s-ps1,0
Rn7s1,0
Rn7s2,0
Rn7sk,61
Rnase1,0
Rnase10,0
Rnase11,0
Rnase12,11
Rnase13,0
Rnase2a,0
Rnase2b,0
Rnase4,230
Rnase6,193
Rnase9,0
Rnaseh1,986
Rnaseh2a,2614
Rnaseh2b,2179
Rnaseh2c,665
Rnasek,0
Rnasel,865
Rnaset2a,452
Rnaset2b,361
Rnd1,297
Rnd2,147
Rnd3,0
Rnf10,11777
Rnf103,1492
Rnf11,2074
Rnf111,3631
Rnf112,0
Rnf113a1,625
Rnf113a2,2
Rnf114,2976
Rnf115,4863
Rnf121,1048
Rnf122,672
Rnf123,3842
Rnf125,827
Rnf126,3436
Rnf128,0
Rnf13,2575
Rnf130,0
Rnf133,0
Rnf135,659
Rnf138,3745
Rnf138rt1,0
Rnf139,3032
Rnf14,3238
Rnf141,1983
Rnf144a,0
Rnf144b,2
Rnf145,6151
Rnf146,2772
Rnf148,0
Rnf149,2525
Rnf150,8
Rnf151,2
Rnf152,1
Rnf157,5288
Rnf165,14
Rnf166,876
Rnf167,0
Rnf168,5651
Rnf169,2071
Rnf17,0
Rnf170,1398
Rnf170-ps,95
Rnf180,0
Rnf181,0
Rnf182,0
Rnf183,48
Rnf185,3075
Rnf186,0
Rnf187,5724
Rnf19a,3269
Rnf19b,1036
Rnf2,6960
Rnf20,6198
Rnf207,51
Rnf208,47
Rnf212,0
Rnf212b,0
Rnf213,14727
Rnf214,1757
Rnf215,687
Rnf216,4333
Rnf217,0
Rnf219,4224
Rnf220,5154
Rnf222,0
Rnf223,189
Rnf224,0
Rnf24,1098
Rnf25,1356
Rnf26,1726
Rnf31,1493
Rnf32,0
Rnf34,2860
Rnf38,2455
Rnf39,1
Rnf4,14371
Rnf40,5589
Rnf41,1777
Rnf43,202
Rnf44,5181
Rnf5,0
Rnf6,5093
Rnf7,3377
Rnf8,2773
Rnft1,3346
Rnft2,211
Rngtt,2775
Rnh1,3978
Rnls,6
Rnmt,5303
Rnmtl1,1959
Rnpc3,1315
Rnpep,2234
Rnpepl1,1495
Rnps1,4066
Rnr1,6480
Rnr2,16945
Rnu11,1
Rnu12,0
Rnu1a1,0
Rnu1b1,0
Rnu1b2,0
Rnu1b6,0
Rnu2-10,0
Rnu3a,14
Rnu3b-ps2,3
Rnu3b1,0
Rnu3b2,0
Rnu3b3,0
Rnu3b4,0
Rnu5g,2
Rnu6,2
Rnu7,59
Rnu7-ps3,0
Rnu73b,30
Rny1,3
Rny3,8
Robo1,0
Robo2,1
Robo3,0
Robo4,0
Rock1,8768
Rock2,17631
Rogdi,2749
Rom1,127
Romo1,759
Ropn1,0
Ropn1l,124
Ror1,0
Ror2,1362
Rora,526
Rorb,0
Rorc,136
Ros1,0
Rp1,15
Rp1l1,43
Rp2h,3202
Rp9,2624
Rpa1,7729
Rpa2,3635
Rpa3,2072
Rpain,105
Rpap1,3614
Rpap2,2742
Rpap3,2916
Rpe,480
Rpe65,0
Rpf1,5434
Rpf2,3096
Rpgr,822
Rpgrip1,2365
Rpgrip1l,1193
Rph3a,2
Rph3al,77
Rpia,2403
Rpl10,65570
